Age,Thickness,time
-13187.8139513951,712.287849181058,13.1878139513951
-13185.3151215122,712.823720631487,13.1853151215122
-13182.8162916292,713.359413033221,13.1828162916292
-13180.3174617462,713.894926475984,13.1803174617462
-13177.8186318632,714.430261049436,13.1778186318632
-13175.3198019802,714.965416843182,13.1753198019802
-13172.8209720972,715.500393946762,13.1728209720972
-13170.3221422142,716.035192449661,13.1703221422142
-13167.8233123312,716.569812441302,13.1678233123312
-13165.3244824482,717.104254011048,13.1653244824482
-13162.8256525653,717.638517248201,13.1628256525653
-13160.3268226823,718.172602242009,13.1603268226823
-13157.8279927993,718.706509081653,13.1578279927993
-13155.3291629163,718.729295171404,13.1553291629163
-13152.8303330333,718.395666769029,13.1528303330333
-13150.3315031503,718.06295235679,13.1503315031503
-13147.8326732673,717.731148183945,13.1478326732673
-13145.3338433843,717.400250520251,13.1453338433843
-13142.8350135014,717.07025565582,13.1428350135014
-13140.3361836184,716.741159900977,13.1403361836184
-13137.8373537354,716.412959586129,13.1378373537354
-13135.3385238524,716.085651061622,13.1353385238524
-13132.8396939694,715.759230697612,13.1328396939694
-13130.3408640864,715.433694883925,13.1303408640864
-13127.8420342034,715.109040029927,13.1278420342034
-13125.3432043204,714.785262564394,13.1253432043204
-13122.8443744374,714.462358935375,13.1228443744374
-13120.3455445545,714.140325610068,13.1203455445545
-13117.8467146715,713.819159074689,13.1178467146715
-13115.3478847885,713.498855834342,13.1153478847885
-13112.8490549055,713.179412412899,13.1128490549055
-13110.3502250225,712.860825352862,13.1103502250225
-13107.8513951395,712.543091215254,13.1078513951395
-13105.3525652565,712.226206579481,13.1053525652565
-13102.8537353735,711.910168043218,13.1028537353735
-13100.3549054905,711.594972222286,13.1003549054905
-13097.8560756076,711.280615750526,13.0978560756076
-13095.3572457246,710.967095279686,13.0953572457246
-13092.8584158416,710.654407479297,13.0928584158416
-13090.3595859586,710.342549036559,13.0903595859586
-13087.8607560756,710.116333880582,13.0878607560756
-13085.3619261926,709.953077847475,13.0853619261926
-13082.8630963096,709.79025311067,13.0828630963096
-13080.3642664266,709.627857963297,13.0803642664266
-13077.8654365437,709.465890707481,13.0778654365437
-13075.3666066607,709.304349654286,13.0753666066607
-13072.8677767777,709.143233123647,13.0728677767777
-13070.3689468947,708.982539444324,13.0703689468947
-13067.8701170117,708.822266953833,13.0678701170117
-13065.3712871287,708.662413998395,13.0653712871287
-13062.8724572457,708.502978932879,13.0628724572457
-13060.3736273627,708.343960120744,13.0603736273627
-13057.8747974797,708.185355933981,13.0578747974797
-13055.3759675968,708.027164753062,13.0553759675968
-13052.8771377138,707.869384966881,13.0528771377138
-13050.3783078308,707.712014972703,13.0503783078308
-13047.8794779478,707.555053176104,13.0478794779478
-13045.3806480648,707.398497990925,13.0453806480648
-13042.8818181818,707.242347839211,13.0428818181818
-13040.3829882988,707.086601151163,13.0403829882988
-13037.8841584158,706.931256365083,13.0378841584158
-13035.3853285329,706.776311927323,13.0353853285329
-13032.8864986499,706.621766292231,13.0328864986499
-13030.3876687669,706.467617922105,13.0303876687669
-13027.8888388839,706.313865287134,13.0278888388839
-13025.3900090009,706.160506865355,13.0253900090009
-13022.8911791179,706.007541142596,13.0228911791179
-13020.3923492349,705.854966612435,13.0203923492349
-13017.8935193519,705.702781776139,13.0178935193519
-13015.3946894689,705.550985142626,13.0153946894689
-13012.895859586,705.399575228408,13.012895859586
-13010.397029703,705.248550557549,13.010397029703
-13007.89819982,705.097909661612,13.00789819982
-13005.399369937,704.947651079614,13.005399369937
-13002.900540054,704.797773357979,13.002900540054
-13000.401710171,704.648275050489,13.000401710171
-12997.902880288,704.499154718241,12.997902880288
-12995.404050405,704.350410929598,12.995404050405
-12992.9052205221,704.202042260142,12.9929052205221
-12990.4063906391,704.054047292633,12.9904063906391
-12987.9075607561,703.90642461696,12.9879075607561
-12985.4087308731,703.759172830099,12.9854087308731
-12982.9099009901,703.612290536064,12.9829099009901
-12980.4110711071,703.465776345871,12.9804110711071
-12977.9122412241,703.319628877483,12.9779122412241
-12975.4134113411,703.173846755778,12.9754134113411
-12972.9145814581,703.028428612498,12.9729145814581
-12970.4157515752,702.883373086209,12.9704157515752
-12967.9169216922,702.73867882226,12.9679169216922
-12965.4180918092,702.594344472737,12.9654180918092
-12962.9192619262,703.14310512666,12.9629192619262
-12960.4204320432,703.8730994792,12.9604204320432
-12957.9216021602,704.603094901295,12.9579216021602
-12955.4227722772,705.333091392947,12.9554227722772
-12952.9239423942,706.063088954158,12.9529239423942
-12950.4251125113,706.793087584931,12.9504251125113
-12947.9262826283,707.523087285267,12.9479262826283
-12945.4274527453,708.253088055169,12.9454274527453
-12942.9286228623,708.983089894642,12.9429286228623
-12940.4297929793,709.713092803684,12.9404297929793
-12937.9309630963,710.443096782299,12.9379309630963
-12935.4321332133,711.173101830492,12.9354321332133
-12932.9333033303,711.90310794826,12.9329333033303
-12930.4344734473,712.63311513561,12.9304344734473
-12927.9356435644,713.363123392544,12.9279356435644
-12925.4368136814,714.093132719061,12.9254368136814
-12922.9379837984,714.823143115166,12.9229379837984
-12920.4391539154,715.553154580862,12.9204391539154
-12917.9403240324,716.283167116149,12.9179403240324
-12915.4414941494,717.013180721031,12.9154414941494
-12912.9426642664,717.743195395509,12.9129426642664
-12910.4438343834,717.467152250358,12.9104438343834
-12907.9450045004,717.031222706301,12.9079450045004
-12905.4461746175,716.59529252353,12.9054461746175
-12902.9473447345,716.159361702043,12.9029473447345
-12900.4485148515,715.72343024184,12.9004485148515
-12897.9496849685,715.287498142919,12.8979496849685
-12895.4508550855,714.851565405279,12.8954508550855
-12892.9520252025,714.415632028916,12.8929520252025
-12890.4531953195,713.979698013832,12.8904531953195
