"","age","Ice"
"3314",82.826,595.5299
"3315",82.851,597.212
"3316",82.876,599.3308
"3317",82.901,601.4476
"3318",82.926,609.2671
"3319",82.951,617.0841
"3320",82.976,615.7924
"3321",83.001,614.4979
"3322",83.026,608.4829
"3323",83.051,602.4649
"3324",83.076,607.0859
"3325",83.101,611.7036
"3326",83.126,609.4059
"3327",83.151,607.1047
"3328",83.176,607.2134
"3329",83.201,607.3182
"3330",83.226,607.8579
"3331",83.251,608.3934
"3332",83.276,609.6926
"3333",83.301,610.9874
"3334",83.326,609.8639
"3335",83.351,608.7357
"3336",83.376,606.2861
"3337",83.401,603.8314
"3338",83.426,608.8321
"3339",83.451,613.8275
"3340",83.476,619.6952
"3341",83.501,625.5572
"3342",83.526,622.9657
"3343",83.551,620.3683
"3344",83.576,618.9718
"3345",83.601,617.5691
"3346",83.626,619.8903
"3347",83.651,622.2052
"3348",83.676,612.6644
"3349",83.701,603.117
"3350",83.726,600.694
"3351",83.751,598.264
"3352",83.776,599.1183
"3353",83.801,599.9653
"3354",83.826,605.9614
"3355",83.851,611.9499
"3356",83.876,614.6393
"3357",83.901,617.3209
"3358",83.926,617.471
"3359",83.951,617.6131
"3360",83.976,620.8188
"3361",84.001,624.0161
"3362",84.026,622.1581
"3363",84.051,620.2916
"3364",84.076,621.9276
"3365",84.101,623.5553
"3366",84.126,622.7611
"3367",84.151,621.9588
"3368",84.176,616.8698
"3369",84.201,611.7728
"3370",84.226,607.5458
"3371",84.251,603.311
"3372",84.276,606.8582
"3373",84.301,610.3979
"3374",84.326,606.0308
"3375",84.351,601.6564
"3376",84.376,609.8917
"3377",84.401,618.1199
"3378",84.426,618.2223
"3379",84.451,618.3176
"3380",84.476,621.8072
"3381",84.501,625.29
"3382",84.526,628.8759
"3383",84.551,632.4551
"3384",84.576,628.7868
"3385",84.601,625.1121
"3386",84.626,622.199
"3387",84.651,619.2797
"3388",84.676,615.8057
"3389",84.701,612.3257
"3390",84.726,614.106
"3391",84.751,615.8804
"3392",84.776,616.7713
"3393",84.801,617.6566
"3394",84.826,623.6928
"3395",84.851,629.7235
"3396",84.876,625.4359
"3397",84.901,621.1429
"3398",84.926,625.9509
"3399",84.951,630.7538
"3400",84.976,630.3952
"3401",85.001,630.0316
"3402",85.026,634.2712
"3403",85.051,638.506
"3404",85.076,629.4609
"3405",85.101,620.4113
"3406",85.126,615.8554
"3407",85.151,611.2952
"3408",85.176,612.7649
"3409",85.201,614.2305
"3410",85.226,612.7297
"3411",85.251,611.2249
"3412",85.276,606.4249
"3413",85.301,601.621
"3414",85.326,603.7254
"3415",85.351,605.8261
"3416",85.376,610.0078
"3417",85.401,614.1861
"3418",85.426,635.6957
"3419",85.451,657.2021
"3420",85.476,678.9248
"3421",85.501,700.6444
"3422",85.526,699.5407
"3423",85.551,698.4341
"3424",85.576,694.582
"3425",85.601,690.7272
"3426",85.626,675.4596
"3427",85.651,660.1895
"3428",85.676,653.694
"3429",85.701,647.1963
"3430",85.726,665.0526
"3431",85.751,682.9067
"3432",85.776,679.0357
"3433",85.801,675.1627
"3434",85.826,676.3347
"3435",85.851,677.5049
"3436",85.876,689.6447
"3437",85.901,701.783
"3438",85.926,698.3406
"3439",85.951,694.8968
"3440",85.976,690.1351
"3441",86.001,685.3722
"3442",86.026,683.6802
"3443",86.051,681.9871
"3444",86.076,686.1078
"3445",86.101,690.2275
"3446",86.126,696.7599
"3447",86.151,703.2914
"3448",86.176,701.4838
"3449",86.201,699.6754
"3450",86.226,699.073
"3451",86.251,698.4699
"3452",86.276,704.1196
"3453",86.301,709.7687
"3454",86.326,707.079
"3455",86.351,704.3886
"3456",86.376,704.7696
"3457",86.401,705.1501
"3458",86.426,706.4078
"3459",86.451,707.665
"3460",86.476,701.1322
"3461",86.501,694.599
"3462",86.526,701.4505
"3463",86.551,708.3016
"3464",86.576,708.6794
"3465",86.601,709.0569
"3466",86.626,698.9019
"3467",86.651,688.7466
"3468",86.676,689.2334
"3469",86.701,689.7201
"3470",86.726,690.0971
"3471",86.751,690.474
"3472",86.776,682.4031
"3473",86.801,674.3323
"3474",86.826,685.0224
"3475",86.851,695.7128
"3476",86.876,699.2719
"3477",86.901,702.8313
"3478",86.926,702.4413
"3479",86.951,702.0516
"3480",86.976,703.9662
"3481",87.001,705.8811
"3482",87.026,706.5896
"3483",87.051,707.2986
"3484",87.076,703.9487
"3485",87.101,700.5993
"3486",87.126,696.5922
"3487",87.151,692.5857
"3488",87.176,692.7489
"3489",87.201,692.9128
"3490",87.226,696.2591
"3491",87.251,699.6062
"3492",87.276,702.0763
"3493",87.301,704.5472
"3494",87.326,707.0191
"3495",87.351,709.4918
"3496",87.376,713.7209
"3497",87.401,717.9509
"3498",87.426,710.2233
"3499",87.451,702.4967
"3500",87.476,701.5735
"3501",87.501,700.6513
"3502",87.526,700.2789
"3503",87.551,699.9077
"3504",87.576,698.5503
"3505",87.601,697.1942
"3506",87.626,698.2531
"3507",87.651,699.3134
"3508",87.676,700.2654
"3509",87.701,701.2187
"3510",87.726,707.8787
"3511",87.751,714.5401
"3512",87.776,714.6204
"3513",87.801,714.7022
"3514",87.826,715.4439
"3515",87.851,716.1873
"3516",87.876,713.9701
"3517",87.901,711.7547
"3518",87.926,708.1147
"3519",87.951,704.4766
"3520",87.976,705.4483
"3521",88.001,706.4219
"3522",88.026,708.4945
"3523",88.051,710.569
"3524",88.076,707.8179
"3525",88.101,705.0686
"3526",88.126,707.2582
"3527",88.151,709.4493
"3528",88.176,710.545
"3529",88.201,711.6422
"3530",88.226,708.901
"3531",88.251,706.1613
"3532",88.276,701.7772
"3533",88.301,697.3945
"3534",88.326,689.5024
"3535",88.351,681.6114
"3536",88.376,675.0382
"3537",88.401,668.4662
"3538",88.426,660.0302
"3539",88.451,651.5952
"3540",88.476,661.4832
"3541",88.501,671.3722
"3542",88.526,677.861
"3543",88.551,684.3507
"3544",88.576,683.3806
"3545",88.601,682.4113
"3546",88.626,676.9444
"3547",88.651,671.4782
"3548",88.676,668.0971
"3549",88.701,664.7165
"3550",88.726,660.6781
"3551",88.751,656.6402
"3552",88.776,652.2735
"3553",88.801,647.9071
"3554",88.826,650.3432
"3555",88.851,652.7795
"3556",88.876,659.9336
"3557",88.901,667.0879
"3558",88.926,660.7475
"3559",88.951,654.4072
"3560",88.976,651.797
"3561",89.001,649.1868
"3562",89.026,645.2599
"3563",89.051,641.3327
"3564",89.076,643.5493
"3565",89.101,645.7656
"3566",89.126,650.2854
"3567",89.151,654.8049
"3568",89.176,651.7538
"3569",89.201,648.7021
"3570",89.226,647.515
"3571",89.251,646.3273
"3572",89.276,643.0544
"3573",89.301,639.7808
"3574",89.326,640.0173
"3575",89.351,640.2529
"3576",89.376,643.9985
"3577",89.401,647.7432
"3578",89.426,649.0732
"3579",89.451,650.4022
"3580",89.476,655.0215
"3581",89.501,659.6397
"3582",89.526,662.2819
"3583",89.551,664.9229
"3584",89.576,660.7604
"3585",89.601,656.5965
"3586",89.626,651.9925
"3587",89.651,647.387
"3588",89.676,641.1343
"3589",89.701,634.8801
"3590",89.726,635.4265
"3591",89.751,635.9713
"3592",89.776,637.2823
"3593",89.801,638.5917
"3594",89.826,638.6924
"3595",89.851,638.7912
"3596",89.876,635.4871
"3597",89.901,632.181
"3598",89.926,636.9917
"3599",89.951,641.8003
"3600",89.976,640.1337
"3601",90.001,638.465
"3602",90.026,632.1862
"3603",90.051,625.9051
"3604",90.076,626.5337
"3605",90.101,627.16
"3606",90.126,629.5395
"3607",90.151,631.9166
"3608",90.176,628.3669
"3609",90.201,624.8149
"3610",90.226,626.3072
"3611",90.251,627.7972
"3612",90.276,625.0059
"3613",90.301,622.2122
"3614",90.326,621.3909
"3615",90.351,620.5671
"3616",90.376,624.239
"3617",90.401,627.9084
"3618",90.426,629.1615
"3619",90.451,630.4121
"3620",90.476,641.2051
"3621",90.501,651.9955
"3622",90.526,644.9001
"3623",90.551,637.802
"3624",90.576,634.4314
"3625",90.601,631.0582
"3626",90.626,628.5599
"3627",90.651,626.0589
"3628",90.676,631.2351
"3629",90.701,636.4084
"3630",90.726,652.4406
"3631",90.751,668.4699
"3632",90.776,671.8793
"3633",90.801,675.2859
"3634",90.826,671.1194
"3635",90.851,666.95
"3636",90.876,666.9467
"3637",90.901,666.9405
"3638",90.926,668.0285
"3639",90.951,669.1134
"3640",90.976,667.5622
"3641",91.001,666.008
"3642",91.026,666.7546
"3643",91.051,667.4982
"3644",91.076,664.0696
"3645",91.101,660.6378
"3646",91.126,658.5195
"3647",91.151,656.3979
"3648",91.176,655.3703
"3649",91.201,654.3395
"3650",91.226,656.5969
"3651",91.251,658.8509
"3652",91.276,658.7978
"3653",91.301,658.7413
"3654",91.326,657.3649
"3655",91.351,655.9852
"3656",91.376,656.6867
"3657",91.401,657.3848
"3658",91.426,659.0669
"3659",91.451,660.7456
"3660",91.476,660.8848
"3661",91.501,661.0206
"3662",91.526,658.5197
"3663",91.551,656.0153
"3664",91.576,652.52
"3665",91.601,649.0211
"3666",91.626,650.2363
"3667",91.651,651.4479
"3668",91.676,652.4364
"3669",91.701,653.4213
"3670",91.726,653.0859
"3671",91.751,652.7469
"3672",91.776,653.611
"3673",91.801,654.4714
"3674",91.826,648.8549
"3675",91.851,643.2347
"3676",91.876,650.447
"3677",91.901,657.6556
"3678",91.926,655.3153
"3679",91.951,652.9711
"3680",91.976,653.5853
"3681",92.001,654.1956
"3682",92.026,655.8991
"3683",92.051,657.5988
"3684",92.076,657.4296
"3685",92.101,657.2568
"3686",92.126,657.1902
"3687",92.151,657.12
"3688",92.176,656.498
"3689",92.201,655.8727
"3690",92.226,659.4132
"3691",92.251,662.9507
"3692",92.276,660.0122
"3693",92.301,657.0707
"3694",92.326,652.2613
"3695",92.351,647.4491
"3696",92.376,642.5247
"3697",92.401,637.5977
"3698",92.426,638.5927
"3699",92.451,639.5854
"3700",92.476,643.4284
"3701",92.501,647.2692
"3702",92.526,648.6943
"3703",92.551,650.1173
"3704",92.576,650.99
"3705",92.601,651.8608
"3706",92.626,648.3414
"3707",92.651,644.8204
"3708",92.676,646.1252
"3709",92.701,647.4286
"3710",92.726,645.6588
"3711",92.751,643.8876
"3712",92.776,647.9302
"3713",92.801,651.9716
"3714",92.826,653.1596
"3715",92.851,654.3467
"3716",92.876,649.3891
"3717",92.901,644.4308
"3718",92.926,639.3622
"3719",92.951,634.2931
"3720",92.976,638.988
"3721",93.001,643.6826
"3722",93.026,637.5155
"3723",93.051,631.3482
"3724",93.076,635.7133
"3725",93.101,640.0784
"3726",93.126,640.3843
"3727",93.151,640.6905
"3728",93.176,642.7524
"3729",93.201,644.8147
"3730",93.226,641.9405
"3731",93.251,639.0668
"3732",93.276,636.8522
"3733",93.301,634.6383
"3734",93.326,635.3876
"3735",93.351,636.1378
"3736",93.376,638.096
"3737",93.401,640.0553
"3738",93.426,645.9656
"3739",93.451,651.8772
"3740",93.476,647.1481
"3741",93.501,642.4205
"3742",93.526,641.3151
"3743",93.551,640.2114
"3744",93.576,639.658
"3745",93.601,639.1066
"3746",93.626,638.4475
"3747",93.651,637.7904
"3748",93.676,637.355
"3749",93.701,636.9218
"3750",93.726,640.6601
"3751",93.751,644.4008
"3752",93.776,633.7717
"3753",93.801,623.1453
"3754",93.826,623.7123
"3755",93.851,624.2821
"3756",93.876,627.1589
"3757",93.901,630.0386
"3758",93.926,631.166
"3759",93.951,632.2967
"3760",93.976,630.2489
"3761",94.001,628.2046
"3762",94.026,626.3831
"3763",94.051,624.565
"3764",94.076,627.5777
"3765",94.101,630.5936
"3766",94.126,622.9707
"3767",94.151,615.3509
"3768",94.176,621.997
"3769",94.201,628.6461
"3770",94.226,629.3737
"3771",94.251,630.1043
"3772",94.276,628.5339
"3773",94.301,626.9663
"3774",94.326,626.1694
"3775",94.351,625.3754
"3776",94.376,624.6937
"3777",94.401,624.0146
"3778",94.426,620.705
"3779",94.451,617.3978
"3780",94.476,613.2155
"3781",94.501,609.0355
"3782",94.526,612.5378
"3783",94.551,616.0424
"3784",94.576,617.9035
"3785",94.601,619.7668
"3786",94.626,616.3659
"3787",94.651,612.9671
"3788",94.676,610.7772
"3789",94.701,608.5892
"3790",94.726,606.842
"3791",94.751,605.0966
"3792",94.776,610.3746
"3793",94.801,615.6543
"3794",94.826,618.3025
"3795",94.851,620.9524
"3796",94.876,619.6542
"3797",94.901,618.3574
"3798",94.926,617.8301
"3799",94.951,617.3041
"3800",94.976,616.1213
"3801",95.001,614.9396
"3802",95.026,615.9535
"3803",95.051,616.9685
"3804",95.076,620.5079
"3805",95.101,624.0485
"3806",95.126,622.982
"3807",95.151,621.9166
"3808",95.176,619.5354
"3809",95.201,617.155
"3810",95.226,613.788
"3811",95.251,610.4217
"3812",95.276,608.1531
"3813",95.301,605.8852
"3814",95.326,607.6771
"3815",95.351,609.4695
"3816",95.376,609.9458
"3817",95.401,610.4225
"3818",95.426,606.8401
"3819",95.451,603.2579
"3820",95.476,607.0267
"3821",95.501,610.7957
"3822",95.526,608.2013
"3823",95.551,605.607
"3824",95.576,599.831
"3825",95.601,594.0549
"3826",95.626,595.1906
"3827",95.651,596.3261
"3828",95.676,599.5458
"3829",95.701,602.7653
"3830",95.726,604.6678
"3831",95.751,606.5699
"3832",95.776,604.7412
"3833",95.801,602.9121
"3834",95.826,598.0103
"3835",95.851,593.1079
"3836",95.876,592.1545
"3837",95.901,591.2003
"3838",95.926,596.1698
"3839",95.951,601.1384
"3840",95.976,602.0467
"3841",96.001,602.954
"3842",96.026,602.1048
"3843",96.051,601.2547
"3844",96.076,595.9053
"3845",96.101,590.555
"3846",96.126,590.3602
"3847",96.151,590.1645
"3848",96.176,590.1874
"3849",96.201,590.2095
"3850",96.226,588.5851
"3851",96.251,586.9598
"3852",96.276,589.0641
"3853",96.301,591.1676
"3854",96.326,588.8819
"3855",96.351,586.5956
"3856",96.376,588.1486
"3857",96.401,589.7009
"3858",96.426,591.143
"3859",96.451,592.5845
"3860",96.476,590.6244
"3861",96.501,588.6638
"3862",96.526,584.8377
"3863",96.551,581.0111
"3864",96.576,581.9017
"3865",96.601,582.792
"3866",96.626,587.083
"3867",96.651,591.3738
"3868",96.676,588.862
"3869",96.701,586.35
"3870",96.726,582.3017
"3871",96.751,578.2533
"3872",96.776,578.4835
"3873",96.801,578.7136
"3874",96.826,575.4327
"3875",96.851,572.1517
"3876",96.876,573.369
"3877",96.901,574.5862
"3878",96.926,573.7189
"3879",96.951,572.8516
"3880",96.976,573.5203
"3881",97.001,574.1891
"3882",97.026,579.7952
"3883",97.051,585.4014
"3884",97.076,586.8387
"3885",97.101,588.2762
"3886",97.126,591.579
"3887",97.151,594.8821
"3888",97.176,592.5902
"3889",97.201,590.2986
"3890",97.226,578.6817
"3891",97.251,567.0653
"3892",97.276,571.3576
"3893",97.301,575.6503
"3894",97.326,578.4076
"3895",97.351,581.1654
"3896",97.376,581.9488
"3897",97.401,582.7328
"3898",97.426,582.8591
"3899",97.451,582.9861
"3900",97.476,581.3583
"3901",97.501,579.7311
"3902",97.526,578.4338
"3903",97.551,577.1373
"3904",97.576,576.2803
"3905",97.601,575.4242
"3906",97.626,572.9232
"3907",97.651,570.423
"3908",97.676,571.4345
"3909",97.701,572.447
"3910",97.726,570.1689
"3911",97.751,567.8919
"3912",97.776,567.8101
"3913",97.801,567.7294
"3914",97.826,567.7594
"3915",97.851,567.7905
"3916",97.876,563.7633
"3917",97.901,559.7373
"3918",97.926,558.8941
"3919",97.951,558.0521
"3920",97.976,557.4308
"3921",98.001,556.8107
"3922",98.026,570.0158
"3923",98.051,583.2222
"3924",98.076,578.6566
"3925",98.101,574.0924
"3926",98.126,568.652
"3927",98.151,563.2133
"3928",98.176,565.6755
"3929",98.201,568.1395
"3930",98.226,569.0693
"3931",98.251,570.0009
"3932",98.276,569.947
"3933",98.301,569.8951
"3934",98.326,568.5287
"3935",98.351,567.1644
"3936",98.376,566.2411
"3937",98.401,565.32
"3938",98.426,567.2537
"3939",98.451,569.1898
"3940",98.476,567.9466
"3941",98.501,566.7058
"3942",98.526,564.9191
"3943",98.551,563.1349
"3944",98.576,564.5351
"3945",98.601,565.9379
"3946",98.626,565.259
"3947",98.651,564.583
"3948",98.676,564.1293
"3949",98.701,563.6785
"3950",98.726,567.729
"3951",98.751,571.7826
"3952",98.776,568.8177
"3953",98.801,565.856
"3954",98.826,565.6404
"3955",98.851,565.4282
"3956",98.876,562.2571
"3957",98.901,559.0895
"3958",98.926,559.9847
"3959",98.951,560.8836
"3960",98.976,557.0684
"3961",99.001,553.257
"3962",99.026,554.2767
"3963",99.051,555.3002
"3964",99.076,556.2179
"3965",99.101,557.1396
"3966",99.126,555.5418
"3967",99.151,553.9482
"3968",99.176,552.249
"3969",99.201,550.554
"3970",99.226,547.8758
"3971",99.251,545.202
"3972",99.276,541.8743
"3973",99.301,538.551
"3974",99.326,544.2287
"3975",99.351,549.911
"3976",99.376,554.1717
"3977",99.401,558.4371
"3978",99.426,553.7107
"3979",99.451,548.9892
"3980",99.476,557.3284
"3981",99.501,565.6726
"3982",99.526,564.2573
"3983",99.551,562.8471
"3984",99.576,558.0409
"3985",99.601,553.2399
"3986",99.626,554.8076
"3987",99.651,556.3805
"3988",99.676,558.288
"3989",99.701,560.2009
"3990",99.726,559.7056
"3991",99.751,559.2159
"3992",99.776,558.1833
"3993",99.801,557.1564
"3994",99.826,553.1729
"3995",99.851,549.1953
"3996",99.876,547.9664
"3997",99.901,546.7434
"3998",99.926,550.6829
"3999",99.951,554.6285
"4000",99.976,555.5083
"4001",100.001,556.3942
"4002",100.026,556.5184
"4003",100.051,556.6487
"4004",100.076,552.2868
"4005",100.101,547.9309
"4006",100.126,548.5178
"4007",100.151,549.1105
"4008",100.176,550.8058
"4009",100.201,552.5067
"4010",100.226,548.9468
"4011",100.251,545.3921
"4012",100.276,546.7797
"4013",100.301,548.1724
"4014",100.326,550.1186
"4015",100.351,552.0697
"4016",100.376,549.3079
"4017",100.401,546.5507
"4018",100.426,546.87
"4019",100.451,547.1937
"4020",100.476,546.0956
"4021",100.501,545.0016
"4022",100.526,546.106
"4023",100.551,547.2145
"4024",100.576,547.2297
"4025",100.601,547.2487
"4026",100.626,550.8919
"4027",100.651,554.5387
"4028",100.676,556.4336
"4029",100.701,558.3318
"4030",100.726,557.3808
"4031",100.751,556.433
"4032",100.776,554.9396
"4033",100.801,553.4492
"4034",100.826,554.1559
"4035",100.851,554.8653
"4036",100.876,557.7716
"4037",100.901,560.6804
"4038",100.926,560.1905
"4039",100.951,559.703
"4040",100.976,561.3022
"4041",101.001,562.9035
"4042",101.026,561.4348
"4043",101.051,559.968
"4044",101.076,557.5156
"4045",101.101,555.0649
"4046",101.126,557.6625
"4047",101.151,560.2615
"4048",101.176,563.7397
"4049",101.201,567.219
"4050",101.226,562.0322
"4051",101.251,556.8465
"4052",101.276,560.4387
"4053",101.301,564.0317
"4054",101.326,565.7603
"4055",101.351,567.4895
"4056",101.376,562.6364
"4057",101.401,557.7838
"4058",101.426,559.6239
"4059",101.451,561.4642
"4060",101.476,559.9035
"4061",101.501,558.3427
"4062",101.526,560.7315
"4063",101.551,563.12
"4064",101.576,560.1323
"4065",101.601,557.1441
"4066",101.626,556.569
"4067",101.651,555.9933
"4068",101.676,557.5013
"4069",101.701,559.0085
"4070",101.726,554.5902
"4071",101.751,550.1708
"4072",101.776,555.2952
"4073",101.801,560.4183
"4074",101.826,564.3331
"4075",101.851,568.2465
"4076",101.876,567.3308
"4077",101.901,566.4134
"4078",101.926,564.2874
"4079",101.951,562.1594
"4080",101.976,562.443
"4081",102.001,562.7245
"4082",102.026,563.4426
"4083",102.051,564.1584
"4084",102.076,564.6527
"4085",102.101,565.1447
"4086",102.126,566.1831
"4087",102.151,567.2195
"4088",102.176,566.0594
"4089",102.201,564.8972
"4090",102.226,563.9524
"4091",102.251,563.0056
"4092",102.276,565.019
"4093",102.301,567.0304
"4094",102.326,565.0901
"4095",102.351,563.148
"4096",102.376,560.3261
"4097",102.401,557.5024
"4098",102.426,558.4071
"4099",102.451,559.3098
"4100",102.476,560.8691
"4101",102.501,562.4265
"4102",102.526,562.4462
"4103",102.551,562.4641
"4104",102.576,561.4928
"4105",102.601,560.5199
"4106",102.626,560.8618
"4107",102.651,561.202
"4108",102.676,559.7852
"4109",102.701,558.3668
"4110",102.726,560.3479
"4111",102.751,562.3274
"4112",102.776,562.8791
"4113",102.801,563.4293
"4114",102.826,562.7711
"4115",102.851,562.1114
"4116",102.876,562.328
"4117",102.901,562.5432
"4118",102.926,561.7696
"4119",102.951,560.9946
"4120",102.976,562.193
"4121",103.001,563.3901
"4122",103.026,562.5014
"4123",103.051,561.6113
"4124",103.076,562.256
"4125",103.101,562.8995
"4126",103.126,563.1029
"4127",103.151,563.3051
"4128",103.176,558.4593
"4129",103.201,553.6124
"4130",103.226,558.0899
"4131",103.251,562.5664
"4132",103.276,568.0292
"4133",103.301,573.4909
"4134",103.326,567.3221
"4135",103.351,561.1522
"4136",103.376,560.9059
"4137",103.401,560.6586
"4138",103.426,559.2035
"4139",103.451,557.7476
"4140",103.476,555.1936
"4141",103.501,552.6387
"4142",103.526,554.1424
"4143",103.551,555.6453
"4144",103.576,561.4262
"4145",103.601,567.2063
"4146",103.626,568.5971
"4147",103.651,569.9873
"4148",103.676,567.8659
"4149",103.701,565.7439
"4150",103.726,555.7218
"4151",103.751,545.6992
"4152",103.776,551.5843
"4153",103.801,557.4689
"4154",103.826,562.914
"4155",103.851,568.3586
"4156",103.876,565.9034
"4157",103.901,563.4477
"4158",103.926,564.3926
"4159",103.951,565.3371
"4160",103.976,565.5132
"4161",104.001,565.6889
"4162",104.026,568.2779
"4163",104.051,570.8665
"4164",104.076,569.5052
"4165",104.101,568.1435
"4166",104.126,569.8534
"4167",104.151,571.563
"4168",104.176,570.0906
"4169",104.201,568.6179
"4170",104.226,566.5964
"4171",104.251,564.5745
"4172",104.276,566.8312
"4173",104.301,569.0876
"4174",104.326,568.3815
"4175",104.351,567.6752
"4176",104.376,564.4452
"4177",104.401,561.215
"4178",104.426,565.8838
"4179",104.451,570.5525
"4180",104.476,565.7856
"4181",104.501,561.0186
"4182",104.526,565.1381
"4183",104.551,569.2574
"4184",104.576,572.1697
"4185",104.601,575.0818
"4186",104.626,572.7275
"4187",104.651,570.3731
"4188",104.676,579.8676
"4189",104.701,589.3619
"4190",104.726,602.2572
"4191",104.751,615.1524
"4192",104.776,622.7812
"4193",104.801,630.41
"4194",104.826,630.4685
"4195",104.851,630.5269
"4196",104.876,632.56
"4197",104.901,634.5931
"4198",104.926,631.7988
"4199",104.951,629.0045
"4200",104.976,627.9655
"4201",105.001,626.9264
"4202",105.026,606.2488
"4203",105.051,585.5711
"4204",105.076,577.5104
"4205",105.101,569.4497
"4206",105.126,586.0745
"4207",105.151,602.6993
"4208",105.176,618.7755
"4209",105.201,634.8518
"4210",105.226,634.6907
"4211",105.251,634.5295
"4212",105.276,638.5376
"4213",105.301,642.5457
"4214",105.326,642.8237
"4215",105.351,643.1017
"4216",105.376,642.3925
"4217",105.401,641.6834
"4218",105.426,642.4006
"4219",105.451,643.118
"4220",105.476,644.2744
"4221",105.501,645.4309
"4222",105.526,644.1739
"4223",105.551,642.917
"4224",105.576,640.0147
"4225",105.601,637.1125
"4226",105.626,637.831
"4227",105.651,638.5497
"4228",105.676,644.6446
"4229",105.701,650.7397
"4230",105.726,648.2774
"4231",105.751,645.8153
"4232",105.776,640.7204
"4233",105.801,635.6257
"4234",105.826,635.7975
"4235",105.851,635.9696
"4236",105.876,639.3236
"4237",105.901,642.6779
"4238",105.926,641.7537
"4239",105.951,640.8298
"4240",105.976,642.2102
"4241",106.001,643.5909
"4242",106.026,627.3081
"4243",106.051,611.0257
"4244",106.076,607.6896
"4245",106.101,604.3538
"4246",106.126,603.2125
"4247",106.151,602.0714
"4248",106.176,601.0402
"4249",106.201,600.0092
"4250",106.226,596.3452
"4251",106.251,592.6813
"4252",106.276,594.3934
"4253",106.301,596.1056
"4254",106.326,597.4887
"4255",106.351,598.8717
"4256",106.376,594.6595
"4257",106.401,590.4472
"4258",106.426,589.3068
"4259",106.451,588.1663
"4260",106.476,591.9628
"4261",106.501,595.7591
"4262",106.526,596.8125
"4263",106.551,597.8657
"4264",106.576,598.9187
"4265",106.601,599.9715
"4266",106.626,598.5006
"4267",106.651,597.0294
"4268",106.676,597.3134
"4269",106.701,597.597
"4270",106.726,608.0836
"4271",106.751,618.5698
"4272",106.776,618.5232
"4273",106.801,618.4761
"4274",106.826,607.3476
"4275",106.851,596.2187
"4276",106.876,596.1702
"4277",106.901,596.1212
"4278",106.926,593.7678
"4279",106.951,591.4137
"4280",106.976,595.3127
"4281",107.001,599.2111
"4282",107.026,597.6232
"4283",107.051,596.0346
"4284",107.076,594.0066
"4285",107.101,591.9777
"4286",107.126,586.986
"4287",107.151,581.9934
"4288",107.176,583.6926
"4289",107.201,585.3909
"4290",107.226,611.335
"4291",107.251,637.2782
"4292",107.276,646.7636
"4293",107.301,656.2481
"4294",107.326,642.692
"4295",107.351,629.1349
"4296",107.376,615.4671
"4297",107.401,601.7983
"4298",107.426,601.9524
"4299",107.451,602.1054
"4300",107.476,602.9155
"4301",107.501,603.7246
"4302",107.526,605.8491
"4303",107.551,607.9725
"4304",107.576,606.3645
"4305",107.601,604.7553
"4306",107.626,601.7186
"4307",107.651,598.6806
"4308",107.676,601.6756
"4309",107.701,604.6693
"4310",107.726,605.5772
"4311",107.751,606.4837
"4312",107.776,609.5831
"4313",107.801,612.6811
"4314",107.826,611.3892
"4315",107.851,610.0959
"4316",107.876,607.2651
"4317",107.901,604.4328
"4318",107.926,608.511
"4319",107.951,612.5876
"4320",107.976,608.7633
"4321",108.001,604.9375
"4322",108.026,605.4985
"4323",108.051,606.0579
"4324",108.076,608.2613
"4325",108.101,610.4628
"4326",108.126,606.6283
"4327",108.151,602.7919
"4328",108.176,600.3798
"4329",108.201,597.9657
"4330",108.226,600.706
"4331",108.251,603.4441
"4332",108.276,603.4372
"4333",108.301,603.428
"4334",108.326,603.3068
"4335",108.351,603.1832
"4336",108.376,597.5714
"4337",108.401,591.9572
"4338",108.426,591.6066
"4339",108.451,591.2533
"4340",108.476,590.8973
"4341",108.501,590.5386
"4342",108.526,587.8731
"4343",108.551,585.2047
"4344",108.576,586.483
"4345",108.601,587.7583
"4346",108.626,600.5504
"4347",108.651,613.3394
"4348",108.676,633.805
"4349",108.701,654.2675
"4350",108.726,665.401
"4351",108.751,676.5311
"4352",108.776,684.3665
"4353",108.801,692.1983
"4354",108.826,689.4941
"4355",108.851,686.7863
"4356",108.876,681.0029
"4357",108.901,675.2157
"4358",108.926,678.5309
"4359",108.951,681.8422
"4360",108.976,683.6137
"4361",109.001,685.3811
"4362",109.026,687.5834
"4363",109.051,689.7815
"4364",109.076,686.3801
"4365",109.101,682.9745
"4366",109.126,681.2103
"4367",109.151,679.4418
"4368",109.176,677.3397
"4369",109.201,675.2331
"4370",109.226,682.2282
"4371",109.251,689.2187
"4372",109.276,690.1703
"4373",109.301,691.1172
"4374",109.326,691.5107
"4375",109.351,691.8994
"4376",109.376,690.089
"4377",109.401,688.2736
"4378",109.426,686.7823
"4379",109.451,685.2859
"4380",109.476,682.4679
"4381",109.501,679.6446
"4382",109.526,680.5463
"4383",109.551,681.4427
"4384",109.576,682.4434
"4385",109.601,683.4387
"4386",109.626,686.8421
"4387",109.651,690.24
"4388",109.676,693.0836
"4389",109.701,695.9216
"4390",109.726,697.8761
"4391",109.751,699.8248
"4392",109.776,696.6112
"4393",109.801,693.3915
"4394",109.826,692.9088
"4395",109.851,692.4199
"4396",109.876,691.7055
"4397",109.901,690.985
"4398",109.926,690.1484
